dist_center_0,dist_center_1
2.5902880611640207,11.743165487049863
9.661911964322524,5.416871018877509
1.610088414939989,13.301844769652376
2.442509507787353,14.050034406526594
4.756653148068611,8.710850587727748
4.241381311791983,11.754932946577485
4.1323572343524235,14.522539405425817
6.869048290298641,6.210561076142555
3.199094854036118,13.345082285069397
2.5561061607310687,11.711318521413467
3.156084466708722,14.001170180699248
10.053329552059227,7.36677176835846
3.625249673798114,11.578398511136738
2.0165943775929707,13.324487679567126
20.09570761497993,7.991750183955825
1.6397932527971606,12.570640401185118
2.2978976921641494,14.457257965526315
4.828836927115104,8.694077860324933
1.4187788938245085,12.96522449212625
18.734101139902673,6.105098758810188
2.662452652094727,12.382016413117949
3.787335326213583,9.941409359992228
5.700802473384676,11.949715206772357
8.967039869208929,4.803075331385466
11.650611427141236,2.8809205158190276
22.730734029359606,10.265332321692346
7.383599246346179,6.893373402878603
4.7177872655317,9.628031588102173
2.384861105332247,11.914539466356311
3.1423180660656507,12.74944001065214
1.7763974422685913,14.120446179024425
1.780635732305782,12.880281572172171
2.6063867872448783,14.93417029442963
8.291207889109677,6.782752550740154
5.725148991855423,10.202815839048474
4.2750054589520445,9.66516615461422
5.121410323968274,8.680367507592461
2.573979634096183,14.522596259119085
3.536549164882431,13.206753865621547
9.28301097946918,4.010454694260256
3.1485803243851933,14.685886578589658
6.69787545269378,7.918867809013141
2.6736931372191246,14.205516165264365
3.511330704862005,13.598946230673496
5.23587611270453,9.663672444419529
2.8066936319876574,14.952955827480254
3.675662145197617,15.783862598088136
2.642746164576431,10.93952485960945
2.875566358886137,11.820244266104336
4.806066599436652,10.791784932846967
1.6380719257026761,14.049106474108402
2.9921581434226656,15.049179139235564
2.858234286166675,14.661316152454953
3.7483225847193893,12.413229901000872
3.8638308861516264,15.897960191862293
3.045725241376001,15.017224924177123
11.495955448203697,2.5759835682274907
2.8924177312681647,13.547266294062254
2.5389944483719273,12.487936327520517
6.618160003436551,7.837060259565888
2.501294021542396,14.869748793062948
1.8221483309074014,12.472468927027103
5.861676993959674,15.86382179332022
2.1926117179818423,13.20802328086661
6.038159159778443,7.069976295767234
5.57150880322873,10.37432680269525
4.119968463177303,15.476871583256985
2.5944931607178905,14.163805978846234
7.160094170319877,6.909274112493176
2.608045439796188,12.707355621861103
1.2893966088394702,12.478596200537318
9.950895527522414,4.249739172193381
3.0549331469113215,14.24739050051866
4.701482882876375,16.099852717104607
2.6866234746905775,13.485243294986438
3.231902865703014,15.190789084034698
14.215171328135371,2.904351625036731
3.7851215635553483,14.906894482289662
3.5834134806638653,15.791056954063842
19.39768596812062,7.091981977122276
2.5137204463750384,14.21728322673623
6.9532939348307385,6.361158523144989
1.8092833923075229,13.499279349249138
4.924025716267474,13.951425949431043
4.802530807795078,9.535853461403622
3.009359667947657,14.16390299306323
3.647950976355289,14.073175770236507
5.64754730342106,8.992417725416056
4.872366082039996,16.336256814275817
3.657318428404469,10.630600893025608
4.4320411264568715,12.447609805484404
3.70877691976053,12.593259769741827
2.3706737851840454,12.538601906029806
5.931337712198792,7.6717608651587
3.1161656028095672,15.097639116550404
2.2794932779925077,12.731499071780002
2.7591522130532984,12.72755719389803
42.53292501445885,29.79102894131314
2.7730269973341666,15.019835213968333
3.646170712476274,15.615851732420355
4.8495503107917,16.150901966949192
1.9386999891002066,11.694492256047113
1.3788915675424012,13.371714091280547
3.0708510133107607,15.056592675805442
4.3777841709242,15.240120668673548
5.342670594592765,8.895103471630321
5.189573536418478,8.915599123953479
2.9722367473739495,11.992485756901072
8.318285530775999,8.630492170786248
4.149526507541355,15.200397771313506
2.833617177272531,14.080867767515294
2.6465235781676206,14.868225768249832
7.964976891283431,7.528291290431121
5.038669017263166,10.094398726406352
1.7867096467362877,13.2933367243663
1.5541185885482682,12.453523085394274
4.139309071967474,9.623015238543507
2.6168952096314237,12.64293902848339
2.4212521058263,13.465330286617752
3.5967929313589795,15.04422053964384
3.2377788620075454,11.961184385113524
3.31781565902014,11.10693527657077
2.4231838697524886,14.182844878761356
1.5836193171405628,13.05994070495124
16.31418623710322,4.01074733858271
1.7836459076318474,13.343309915595944
4.36132539573711,13.315560233822497
2.487855204625692,14.324893575725367
3.3112902395193298,11.842123669430146
2.5911786107823604,11.840746054263672
2.9026225827621115,14.318989095223573
15.356419452564941,3.30122396357353
6.162529624249721,9.328324386178894
4.119303091909671,12.632152568180732
2.4197115312355537,13.496010360199383
3.1350994792382507,14.618647106107806
3.494935537915812,11.443150237063247
2.1125719337651363,13.513067721859166
4.086820372511253,9.5033884598871
2.7928659472678263,14.921471824993162
4.658057265155886,11.506265894093454
4.901672120626094,15.985832814366864
6.196764140965043,7.2145094601697535
1.5854653060930364,13.339382299023278
2.690137478905782,11.327739879729236
2.3765756296395537,12.693992818203855
2.663118228986977,12.748576459873583
28.785992227196132,16.13400702984318
2.8538227582260127,12.470660551767983
5.227847874765347,13.50237303965528
2.8849702685091296,14.940124491772362
2.2440591057975867,14.20088725288345
2.154113956829036,14.182957277680392
14.609696947332644,3.0585453131268494
7.133408738040535,18.13787465920561
2.5666640796638283,14.183434746998602
3.22367138006762,11.121773504784782
9.326066677291488,4.199084205644257
2.510441681763849,13.180072184029468
1.696732938627958,14.098301073819162
4.14898409525002,14.813145366227742
6.914587923765926,6.516047975586148
2.6627169432486455,13.706158563280978
3.421503730395808,13.086300556546655
4.255363381422654,11.03844900135011
2.405492236699361,13.45989076683355
3.404052005991367,12.649495558471994
4.59613973701737,15.419391600833046
2.1308540165850163,13.354595690587523
5.224653042441258,10.471957179857991
8.35892350346462,4.9834394028366304
2.0013134265779726,11.899912773103006
3.2052718578303043,13.184768727590672
7.567206066934768,7.1276318174911495
2.0451837890092435,13.449376524408962
18.376895539572565,6.104277725142258
4.872244797984734,11.42965314148779
4.306673510847951,11.340497170625174
1.3887804748758452,13.291039332078377
2.4574393664218777,13.565272159513684
2.184807107013718,14.83971693453186
11.346614789521407,4.634117503395518
3.0119364572168412,12.403362867303782
4.464564756330245,11.467930213055554
2.298558836458517,14.878975275530449
3.4016240539579266,14.369141024270935
2.8427531186173742,14.269388959363438
3.799865672711749,14.973708808188428
2.3706983704378986,13.841186698118364
3.3767152972673657,13.698798289633771
4.877955920130255,16.836659652892852
5.394878235011298,17.599935724249978
10.640009917396702,3.3800805073767037
2.7515841832277363,13.370188330672882
2.9876722017731776,11.160615283956146
4.206365222215051,14.660363719215585
2.1185322841652363,10.948928132543971
2.7530632142486864,12.828995615740846
3.6927846848174486,14.13796656331876
24.889195720582634,12.338025933766119
4.154014088890146,15.27199122866041
2.68195043773483,13.462398638981032
11.796489534086424,2.4888742736402105
3.0783768106665526,15.629561469778256
2.2936510486511423,14.097321263035958
12.694206700370446,3.512101597988215
2.5310683706048103,13.785663575533029
3.36974301681416,15.11112406501619
3.108281136731425,14.211573172206208
4.746918895680372,16.148277267326083
3.1437135001568746,13.931571493048393
5.191437710684032,8.901842000997576
3.0341413598370006,14.920443922781606
4.036804618484904,11.170656369905469
2.1076583122954364,13.332954473471963
2.2990277621154456,14.127404702400614
4.654985618205294,14.931801728081448
1.9178534040007684,12.46454816078272
2.1501654894549302,14.163098250703106
2.4584374481997773,14.894374960622184
8.081083722481091,5.1323791964298415
8.124807367602486,6.3541051322054365
2.716470029249817,14.887758626406747
1.287033625409902,13.27084625533446
9.252474922718143,4.248443003592489
19.145690703496278,6.620313937214226
9.168894501747634,4.402837204699876
4.79259536868064,16.036194167464547
3.845124027005702,12.066493769532007
3.0445787659671035,14.192037482014813
4.681931979462013,11.933417080319195
2.8749133990691815,14.228043674533911
5.058937613935569,9.889899589154515
2.2872426820576943,13.438990439855855
5.742796403942398,7.929616769424176
3.7822789116664306,9.385705878940815
2.8213569267772796,15.018668362062462
3.645563566457129,15.270847006889959
2.5363454425597163,14.91094487148489
15.866714950306958,4.4821966441319026
2.6510921598313293,11.101751016470192
5.9752368133732725,9.708333052485818
16.183365889786174,3.8490150453269854
1.3463464482140617,12.476916365637523
3.5896077674296842,12.559754695258547
7.653706799645173,6.872401529409864
8.543214933785467,4.933864214489284
4.267710482782404,16.627592373438663
4.4902032275460915,15.328351324759424
2.131836423852439,14.076286804189651
2.4848004830479944,13.323576696723647
5.993136778579483,7.056018367972136
2.604466658399422,11.008980500468901
4.080566430829226,11.244558583909097
3.866941874723399,15.825746393747643
1.6075488163765126,14.04386815939761
3.3384137313298,14.406391226528454
3.448336500435851,15.706920377412205
2.1756886120451924,13.347003148764957
2.0566574714813903,12.467744302042256
13.06857458155683,1.8005833642587534
2.2500137768809942,14.209554127468678
17.025640033637647,4.83505907448148
1.811583804370248,13.98691918999631
2.814946963159303,14.247222154526776
5.174907256566766,17.50301074039192
3.704995666557091,14.334233379368492
3.4139665132740196,15.12268809247464
2.0186959408024747,12.544467616730161
3.5950190617095146,10.355248165078141
4.631620742763393,16.53864351211658
2.013788645713733,14.072227682283652
1.5488163929556693,12.394217778604986
1.7147713165833682,12.497508996158654
2.9548044625403884,14.179763245311186
1.949873960623985,14.034040468328966
8.178356859114812,9.538403034273824
5.565137428473054,13.693677650895689
4.802828869945144,14.153963832463687
3.54553279207467,15.758808405959787
7.367488713267727,10.120382921001566
3.4866823132803773,15.016786519801691
4.4410049246704855,13.066519339721156
5.8363572613187396,17.245490793699812
6.158616649780433,7.000072466581172
3.880345826083706,11.740630968999882
22.443949408100547,9.981047806954603
4.4950164247293385,8.508139572479516
2.945168433261397,13.566112800064568
3.9826929591422915,13.97844507585386
3.1586463509379974,13.888368514972678
2.720433428854573,14.210086093744174
4.46779833824748,11.83072652560543
3.005112305667581,14.23180501235603
3.33456502595349,10.269707798908268
1.3553039583852353,12.447033724492401
3.671983228785266,14.441132038280827
2.584401276609624,13.306772249074054
6.123894348712249,9.31891066009432
6.790838841784682,8.74047385881991
5.079350212983847,15.20673018157818
6.390668812841344,17.778218924503303
4.779990385119702,15.519854607708924
4.446388083072753,13.466077158579457
4.244929324773355,16.01358572408841
3.4774042035240327,15.818978469676455
3.374944108393579,12.00915178771556
3.5396320866177655,15.00254472255317
1.6020827815925502,12.576719175859715
3.0615018889559273,15.095527086727312
5.2849985647572275,8.764449268458225
2.701474759460433,14.316894878982103
4.65995961175177,9.782639435971959
6.0614950489895145,11.244963685871754
4.312477642308109,15.332899051892678
2.377185400373069,14.222926344308304
8.909489915994737,5.898552639904297
2.1173591120960418,12.989025942086345
3.692714366774723,13.79039757087277
1.5131568050494362,12.460893040590122
5.569794633512511,17.128363793662754
2.1616285012930283,13.408799230472459
2.9508320104368244,14.957394667244422
3.386811093710172,13.652843922925397
2.5481974962462135,14.113057302765
2.0990522273807004,13.364706161846714
7.63535902839227,5.674134208943313
6.616413457846202,17.712844619809758
3.993167111253631,15.185056136618394
5.04090121971993,13.611070170253946
5.693252404110007,7.757996422568654
3.0612942471093123,10.177677975482341
3.2108710114184986,11.113105846234118
2.9924488923860384,14.414669329708127
2.8878848423518204,15.039120487043665
2.7781842262036722,14.315216542276694
4.583762664497983,9.98822244890477
2.050142247585808,13.991233084007641
1.9893079783275924,14.157194874446583
5.845171860005029,10.27586086246408
3.0050719598628297,11.013771212389745
2.611849011906742,14.937515264588194
15.586789126775116,4.218062596249156
8.430885101047082,5.289122369289617
2.0556711406592147,13.366734778512086
4.705989548519138,15.205812003623182
2.5914431821773958,14.213219245545833
1.6877739748028584,14.008045169091744
2.963290311952963,11.61839255047365
3.996196114493685,11.507396988864107
5.7949901891345466,16.05593907019407
7.823180376961716,7.027149407084715
3.2541264298870636,13.949195406557534
4.036602950866195,14.61572626798587
3.1689077498264067,13.113883229700315
1.4153313095926883,12.48198782449327
4.6363478297329035,9.975196731060716
2.876374079364358,13.86404926627797
2.718991606507025,13.707061084038537
4.982342610448499,12.413434694729863
5.646242982501283,17.17907705606492
1.469689257843933,12.580672958854448
7.670718153962408,5.719735651887307
4.660811875614261,16.131870630887462
22.41091795181412,9.793711531791
2.621918411932807,12.00524887728023
3.4415085558054908,13.557329713325558
10.865171564433162,3.0676400796866776
2.5414664545299184,11.89292583918259
7.539978090877619,8.720546216067092
3.085239432929226,15.028800948302985
2.7967866273728066,14.145420281398636
5.018599946862418,13.785748013912512
4.10201919755482,9.483052200822348
3.4915426848582123,13.27276317458785
7.51687811624107,6.859230840629181
3.137103133403442,14.986493577378498
2.035577855119066,14.057246445579263
3.0491086107532115,14.636179017310765
3.6032722256079732,13.114544124543366
3.2207035844451113,13.149978356619474
3.599791528081017,13.289648107755825
7.621769981841469,5.583828748652694
5.259057089635507,8.92489340343785
7.1470284272211915,10.677692025972817
3.099531990689859,12.779833107962709
14.684679203682212,2.4941346054537044
4.079074832106326,15.86090424932483
4.223360644589629,15.293689874395227
6.08545832537969,7.08768567653344
3.8452713486670396,15.19169334612392
5.393518815769438,7.885700574342713
5.649913485364863,17.067797286370855
6.082401259046233,15.852620184933679
8.529983963773946,6.068120466900752
7.075002547490869,6.573384362981179
2.3914064782570073,13.48995509675092
3.095675568677647,13.63067679948545
22.624086411108998,10.205977098939174
6.5570378311286905,8.18037462587257
1.7172665409057508,12.427260587707863
8.879236215645097,7.294567110716667
3.458422205289752,15.226496258154642
1.9716512285067598,12.494619709813444
3.02770090722341,14.318923470198689
2.366086263259295,13.770999703871865
11.051403390463761,3.1937793766233242
2.3537358629359675,14.913236454206208
2.745465253453688,14.780505605417115
3.106211382406935,14.415712630317696
4.019015083011869,14.297973031334825
2.2863217538996143,14.145854437307957
11.8428536862004,3.257871133467542
2.176190151480883,11.769548305610039
16.271400767241783,4.249170416539155
3.362307724778266,15.071246747363142
3.30765206474541,14.530795378429914
1.9191382433127873,12.507885442844874
2.537813733789325,14.161397879992448
2.2255721747510737,12.579934971443356
2.481336834093204,14.1750692085745
2.2040479491257647,13.354111049054278
3.559025096780699,10.087183851615379
3.787840948016705,15.105206288301419
12.393926714654883,2.104910883496791
3.0245885307354627,13.133315297516965
4.440933365712193,15.916233529409755
6.990359647163403,7.714679699926115
4.358503335329697,9.530194304527724
3.113950309466462,14.229297327238488
1.3367488743982368,14.009033881097327
3.9626915848526663,12.387781686386068
1.969799190012212,14.16535122207645
2.9182814105967094,15.005559019036074
2.586925020327388,14.280637899566017
2.4448933138097155,10.984565820357943
2.388814141222188,13.782908949032695
2.8050316055798628,13.751864872760292
1.781432999437968,13.148172341215817
3.392306677090473,12.355425418948379
3.0176709376516544,14.270321292685475
3.0065963146600097,14.35957354559898
5.155814750463715,13.427297842510342
2.259819485893358,11.76471635509055
1.3735196200585575,12.431806831881001
3.2396397032333617,10.185238820564376
9.729002859193448,5.247028113197783
7.60396983325223,5.978687370838312
18.51316502346397,6.306604227135497
2.3313174228373565,11.724245378196274
2.314652295977232,14.258243474951884
2.757231851563676,13.232750627611535
2.332801854062678,14.835883656595165
4.249344728659366,10.853950741463775
20.855434340200752,8.31008631768105
13.112243474120492,2.6075298731514267
5.375139123450303,10.305353570585005
3.094623927783047,12.930917927587194
7.829787237017001,5.9634188934820695
1.3016473908162207,13.368816299079489
4.084371220960287,12.909093875520028
2.1191818252440915,13.33002242019607
2.3396667907584807,14.069273632394822
2.562285364629002,11.876077016932387
4.821502837087282,15.562497707887424
3.3108575771083815,13.726413171549568
2.8034426230757945,12.680399987915603
2.416028628210588,14.192603657208265
5.128734001857672,14.840701023192137
17.01583256451795,4.546287174583642
6.4987841834672455,7.324605249656344
3.1637687608458145,14.53830169149987
2.4543881029346655,14.849916759536905
3.7016313473821985,15.161436715503214
2.0076751606304755,13.505860337548565
3.8221943795533595,12.007625086771721
2.8625822026326477,11.1892004925973
6.181766677414164,7.927164899998471
3.2516909286726166,13.97148256358518
3.050834094390406,13.686933582278535
5.437205433758736,16.950476531173706
16.315964401431263,5.2543829114379985
2.166483670801477,14.154419149411288
3.951091783543919,15.218498738076336
10.676360671919658,2.529196272205803
2.5554505444431976,14.3466981760496
2.318807992012868,12.521781264641344
2.493940986758975,11.099489854066759
2.7674708102528935,14.722611196038383
2.3781374918320197,14.178060932377733
3.7020785461887633,14.136347020849877
4.637878044299516,10.768417303731683
2.7594779732532437,12.716075618208865
7.296798892315022,16.594796421421094
8.926148587717032,5.678396043512462
10.839828463417438,2.9463169480732825
7.802089113321726,13.169539401879309
3.9623146664760713,9.345936914306394
3.835699416417629,14.591603242151875
1.7192445178729627,14.079810642493092
2.2985890416419843,14.055361812382918
4.976201935556214,9.628568466334263
4.511080045436997,15.599086805624266
3.0261702577139156,12.71095136757713
4.0500895011244324,15.193601063152897
1.7770279475131563,14.03326098122187
9.287813603806649,4.02883610485764
3.016424607054289,13.109770993815212
4.266087026713541,14.248900331603899
3.69254843500269,11.837532679708191
4.293942040103073,9.56715594243227
4.015235052267614,10.797732269028744
1.294356879466502,13.247847574548357
4.368778599432076,15.711055657461657
2.4874747244090365,14.160454289031938
2.3747342342974385,12.99181008758855
2.4379490654023326,14.093204311107028
9.367226874028693,4.6084209098528
3.8035309381681857,11.554677192755031
5.767761533974792,8.27157682473029
3.474253582249953,14.864438509852569
3.112262677259445,12.01323092036386
1.9105590834201345,13.379792352209243
2.444467088369228,14.116319867724318
8.752086462269762,4.7847789293711696
2.4019027670592377,14.171372778022608
1.5857478248543426,13.277092003419648
4.550325840048097,13.434028977043177
4.239336122100712,15.29636129734328
2.387240847291509,13.340410969980333
2.643078868917628,14.823145407055133
2.9666792792313905,11.152571308480457
2.2927334265840864,12.83473495442118
7.996285172010049,7.498235753562518
4.261309630280953,13.482699834573019
5.219121475432004,15.395939276447546
4.808961506885438,13.644585847535808
1.786413452254114,12.735181099206738
2.265649409763363,13.3689258189149
2.7640872429544543,11.7156126258977
1.949823056519162,14.156376985171121
4.434923775526204,12.322258256851356
3.682029313946892,15.249823674311893
2.821080750547174,15.0599338171241
1.4804989677788822,13.302579343602815
3.4947720255431527,14.45135736846877
2.351825022205276,12.559073208050853
11.659127092015746,2.731479545058007
2.8203425812173455,12.088117678151086
3.885405372846693,15.324536711221896
8.191242451462953,7.566627736594448
3.9513805402639997,15.85474303160117
8.56108218935187,5.111812204345652
1.5543009811330266,12.508278007286817
2.1426292163877765,13.560382208402146
4.320306994475614,15.953553417327809
23.175803686136973,10.490689055681976
8.02043850572771,5.931655916298141
3.7632490881006038,11.490235238236693
3.6423388392635685,12.915090517094203
2.9338210496333397,15.036661858786147
3.026337775050737,14.9072946070025
2.2990760523125786,11.778786357143737
2.8470295452758196,12.22766057230294
8.580721505666341,5.162389079685553
3.2112376126668933,15.033616521283772
2.6441779466727855,13.016478500352381
4.390113361301212,16.14877456448595
3.206205447194416,12.736950141218268
2.4100455840730137,11.241778145191686
2.5341843246694817,14.076910302673738
7.081965478348287,6.570885193344358
2.620998293552973,13.561416658198917
2.8906385941121884,14.98860639890168
6.9783692901717,7.65283508051724
16.400604418357325,4.200666095306578
12.061369988831892,2.151784922406403
3.7013140477867976,14.650849247383483
3.4585884131806743,15.715727502896842
7.772936178720963,5.705815474659788
3.059339910438884,14.459494209086781
7.125245355550556,6.359390980960342
3.117271808544481,11.338564841396778
5.4679263520111645,9.96593300250447
3.378305148873047,14.624128372436516
3.852829570719288,13.336495161201915
3.85994149928816,15.119559472069758
11.565964556024879,1.813467657615022
1.62707732323801,14.094072179961843
2.5450164508770086,12.73124577821952
1.6744473845477792,13.358492655959717
3.4228436044684933,10.897082650843748
2.517629215539553,12.69928480628972
2.526923188085215,14.514684354226844
2.7707645261659475,13.254508436090367
3.881908823635195,9.358399253939139
10.891188534845043,4.563338640717883
1.908344345482887,12.570865421749987
3.8043466850018346,10.38725975196491
5.8699741247081985,14.463536439498231
5.947826555093495,8.424002915951638
2.718000619226455,13.580350340297421
3.6148606809183783,15.533851864152439
5.05121781988201,8.84111526383527
23.858055040112255,11.179056630636758
2.8124826355995727,13.534506460112805
1.6265075918569534,13.606312672275813
7.742075953945027,16.06920080166275
2.276294999809897,14.80396123549887
5.018947855932837,11.362660570117118
3.698598637928514,11.296752917044007
4.563556169545124,12.41414929208633
12.496811148774444,2.8089918588980103
3.6924600602584596,15.114238060023002
2.3495653522212834,12.413957683283435
13.95728413381713,2.9627703328868127
4.628296441709937,16.372819462487413
5.196983831701477,8.995060824138724
3.2936482196750125,14.859154244671501
5.278903401011491,15.587288410398774
1.8324657920206635,14.15464425110507
1.7934555074001983,12.48733016767834
2.341735371811056,12.982818301741824
2.4307940314359517,11.814439447025736
30.336957964735618,17.643636948700387
2.05453967295055,13.812606301636764
1.338735776510027,13.4242269443801
10.293536634720146,4.348482760204003
3.9451589103005738,14.70324047265928
2.9216008508045785,11.775596917772907
2.938764005946751,12.093397961338955
6.441838074668053,14.998693999651133
2.1015355143048446,13.443243432238399
1.6161663860436692,14.028064514700763
3.448760356695118,13.654653034197699
2.581877385262702,14.868769788433823
2.629214737770777,13.617397689004445
4.806487029106957,14.923097704251994
2.263205005894752,13.699732652017866
6.065524269668659,8.086925785580096
4.173940732382139,11.67696250082483
3.6788594574517903,15.724454624727922
3.452058312622358,14.365203368590985
1.9359099668388753,12.570172042332445
1.4129185748625142,12.409807788568923
1.540976607628441,13.315199981320474
2.5219050834939507,13.677692357730898
3.344145308654134,12.408891371412896
2.790024659172643,14.254793151843526
5.346473828634076,12.652683861570647
5.17345910758962,15.617809142511266
3.6741652620841974,15.262497426906124
2.4304982459381916,13.538170464970749
4.075784236552422,14.52348787757373
2.2061518759262744,13.46770268209448
1.71922248515646,13.379323773532397
5.726072809613032,15.155780810233862
2.6744444540287255,11.743703577754742
4.154120943049881,15.093972653643739
4.123727003841425,14.341091314704865
1.9878292674820197,13.291032099887422
4.498324395336971,12.368608984475989
3.6196904341504283,15.025533115082848
2.7191877260824846,14.96877910245675
2.6035261704936343,14.907891237873976
2.7121689125440445,14.885052399141701
3.235195215768592,13.193541069152452
15.741884586716868,3.798687839226079
5.030942466121669,16.869264063968064
4.161828199437079,12.412243273934086
3.3832704084883236,12.389879256725585
1.9821598027958431,13.808466184634522
2.738244751530792,15.363875800773775
5.4868420923950065,8.098996241033488
2.655849148001748,13.749967895093048
3.4489621147061897,15.75566897957193
2.186004757717637,12.569429422232927
3.01418537153943,11.820939162910031
3.0909569275380537,12.518758560213943
3.6421842005372,13.060134102262213
1.5956321225114916,13.399278549946919
3.6589297502477804,14.628064916173406
7.1420266511794415,11.15540062649735
1.4325432709919819,12.508569091025237
16.76730410317324,4.137640180533002
2.1122385707019484,12.612536837758714
4.555280166651308,9.53431110755256
2.7463357584103725,10.937651026419442
4.459246685047112,15.882132323930314
2.488393404999374,11.808931104870176
3.6369072223903856,15.787223636769983
2.957973061908574,14.917549723400079
4.291042975992803,9.874581646792144
4.210183477987837,15.15470446776187
19.23246690373289,6.677222014153762
2.117777429707302,13.20837144306526
2.5586778769556653,13.151016907401846
3.537868855190609,12.007253815278814
10.576758766732027,3.1249757567349112
2.3637524036995825,14.392535740100145
3.3168053538029727,15.053908976089993
1.8543998414058311,13.38353299558876
2.9598629513847543,14.280533581015147
3.721850204170097,11.275764209150925
2.9661705339249678,11.097536723495447
4.44430147518793,10.644976319033391
2.7658719706152426,14.289533017714454
4.141435634217424,10.97137068506309
1.9907289052748867,13.248683305359611
2.84374060354107,14.876398826210114
18.52700441510508,5.869941552927332
11.123076577378045,4.477288853835206
17.319627584750215,4.948090056853815
3.356970568770082,14.98705953858894
17.725590523258205,5.775551565921368
5.991788787368506,7.740722286871717
4.191936664926661,9.726988830989617
4.037901392256249,9.764018446445467
1.903435333814639,14.159940814050287
3.23791617269216,12.086047774403278
2.6897655022263303,14.4863337620156
3.3178851828753024,12.738888691578904
1.577205257003922,14.035862113019032
1.5889744925269313,13.31819999351354
9.473355410864148,4.402572571788747
21.983648154945506,9.421128770975075
3.8762993948926905,11.264937561223288
2.2223465015526527,13.441354117992205
3.0963986504609813,12.688386962311608
3.9538536020013617,15.935009260780845
3.3498897694909755,14.29910089081634
6.618569138108672,9.555671753296531
2.618998027099673,14.91720909873554
8.732722978746414,6.810588854894483
4.8210310834825485,16.7489947380276
15.821071795359899,4.27321930291767
3.0106161143470542,15.083096401636936
6.873739930034709,7.757371107313237
4.754873557047058,13.394581137572237
2.773817761635775,13.440592891208391
3.9114429211965276,10.333674992050794
