0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
-3.7013090214103324,3.5118906707086657,-0.015507301030164556,-2.2480500261384537,-0.6223147163762817,0.8707717046920531,-0.12687759774983642,-0.3338706248498988,0.3272233494563177,0.19069248521059187,0.12758731746566418,-0.2949247856216879,0.4902673547096677,-0.06299469979718712,-0.172178278052724,-0.10804762375417318,-0.243607565685004,-0.14900200308366096,0.012399298784042383,0.053613429169155534,-0.07747968783532949,0.04499292063057647,0.022071139583975784,-0.009067700827063076,0.009544327810479942,-0.041054877620570175
0.17691543776488028,4.042188381696099,-1.751490307180075,0.9407111998371402,-1.0276875636984082,-0.13988257239242832,-0.16651735690800334,-0.6706449380813684,0.8939936963428168,0.8601891737488879,0.28948578057080737,0.3271989795969951,-0.055403020558766336,-0.09216394797091035,-0.023686118426745877,-0.0010769768467939478,-0.0017569649880561505,-0.10912447715085136,0.05331442683016093,-0.012958422321293166,-0.00768527669785618,-0.024114960810854773,-0.0006795521303428718,-0.0032148338006297225,-0.000974826951327154,0.00039583764272052146
-3.3913151137056783,0.4540053038452641,0.7030584048316109,1.2968654109356927,0.8463147605483057,0.07662779255799897,-0.6241514509118234,0.19859866457398712,0.3796428941273075,-0.15348901541007054,0.037975010365979195,0.16075784451171796,0.0828249966587791,0.01571371978333385,-0.0820551226074516,0.27251764542577106,-0.03221675476374803,0.05646905223731403,0.025898349941794248,-0.037399552325882324,0.03330188117221371,-0.0044157100995402335,0.0026172344230538692,-0.03388870510967649,-0.013876455568755795,0.0006250029821029684
7.919660981165051,-2.782701348123839,1.2361609144079746,-1.214694357689872,0.9144029297713993,0.6261204382161691,0.11416564028484265,-1.0276800085426439,-0.733513735689747,0.24608587044873984,0.20642654970062488,0.03505236922674367,0.09501161497745766,-0.03848558914657499,0.0354103378921046,-0.011817140877870419,0.02054522448467419,0.14327660290796987,0.034729956334034355,0.017477900487578392,0.04243913439415371,0.0057431239767292246,-0.003117690422089439,0.0008411728559752848,0.003254289777964839,-0.002120769571332698
9.86659994188615,2.3191556071414015,-0.7830886440849569,-0.1324749468206233,0.034736452839034995,0.21709300551228172,0.4136957954483639,0.47615098826201635,0.3129720124767357,0.48812596892175497,0.09857752778083073,0.10952538154564342,0.024831940557605153,-0.013663317035245794,-0.005252824715286163,-0.0014537485899418223,0.0003742506486899,-0.13935513748938677,0.027429650118126002,-0.021385788924350318,-0.06589912352797647,-0.0202128984881031,0.0059003951434372336,-0.0008533690990041795,-0.004068617904834017,0.00037286597012642744
-4.609500549845601,3.0114684663605806,-0.25681602452331864,-0.05440214551258247,0.3536581144816867,-1.1453612954388257,-0.05962316863321768,-0.006932066009717901,0.24541187708903445,0.23106252018529588,0.1283180293941081,-0.282904191848267,0.04076205538851399,-0.020367599319115963,-0.45567195208619027,0.010244834696459593,-0.26765234031419144,0.05900592266795182,-0.02885343031239594,-0.027997090150876782,0.009611804242614583,0.08141958844268683,-0.0702808653154468,0.027423890539757727,0.035516723660594045,-0.05161819289502435
3.469742718999508,0.16956185616971592,-0.7693765877003531,1.059971347276424,-1.0283216277021376,0.6631698761818128,-0.47638544150119844,0.34770134499662314,0.1454490367542068,0.031724013356389746,0.13152909784213793,0.017891132702046758,0.0772790293433161,-0.013261291915599473,0.03225573447251073,0.002945259689175639,-0.003718369479275764,0.0020536202475262832,0.054753257696896894,0.014467463283697447,0.05916247814005684,-0.007465728518031227,-0.00892545039336497,-0.002277493085276437,0.0019408083562082942,0.00036928935864971883
-3.701362313401056,-1.4129086016979178,-0.010158638423549572,0.06299225355354063,-0.05069290757910028,0.4912346487861225,0.3535937113093771,0.4732336844473913,0.2560571258041605,-0.1288254238476888,0.08530724331124928,-0.06156742146080692,0.11827800160602098,-0.006898605810890586,0.046288624407011134,-0.009311991697553312,-1.6958955569440493e-06,0.13077194546391807,0.04396718430324905,-0.0020288725194553235,0.0187514996476153,-0.009691729872513013,-0.0075816239661281246,-0.002274803056503079,0.0026494081663892,-0.00012750974284002153
-3.4982969623588285,-0.07380934328843841,-0.042071873721988895,1.2440268004242991,-0.5953578872734195,-1.2114735332271893,0.32569669553466735,0.5831800083077752,0.032143640055371035,0.11528040252907057,-0.3240616791012446,-0.45104461135831353,-0.2047661006749238,-0.036593241950186435,0.032668386784297586,0.11594332690518247,-0.05863456653755429,-0.031012761105314042,-0.07086955097846104,-0.15843951838979273,0.013216376998019336,0.1056228010975976,-0.07549129524165236,-0.023668253823305674,-0.04591351444967465,-0.0011794032629447295
12.13296198376586,1.6363393318710355,-0.4353430301185594,2.25026575261131,0.6456177969334146,-0.007196576535725918,-0.16095252561311635,1.0786142093589273,-0.11575772383131197,0.5542622668909811,0.016732796947866252,0.08690864836302084,-0.05249200701962564,-0.0081623870979343,-0.0028185957649576703,0.0016403342338876525,0.012130409296439132,-0.07887482004988275,0.018312226536544067,-0.04854130533713208,-0.14980035584800544,-0.03306042528350235,0.009250867987636708,-0.003231434474710415,-0.0051345796425769225,0.0006554042876174279
